company,name,kms_driven,fuel_type,selling_price,year
Ford,Ecosport,63000,Diesel,831000,2022
Kia,Seltos,7100,Diesel,1950000,2024
Honda,Jazz,52377,Petrol,785000,2022
Volkswagen,Polo,14000,Petrol,750000,2022
Volkswagen,Polo,70000,Diesel,675000,2021
Hyundai,Grand,18000,Diesel,685000,2023
Hyundai,Verna,7000,Diesel,1295000,2024
Maruti,Ciaz,49000,Petrol,635000,2020
Honda,City,62000,Diesel,640000,2019
Volkswagen,Vento,34000,Petrol,400000,2018
Honda,WR-V,66000,Diesel,725000,2022
Renault,KWID,35000,Petrol,350000,2022
Hyundai,Venue,5000,Petrol,1050000,2025
Hyundai,i20,64000,Diesel,620000,2020
Skoda,Rapid,85600,Diesel,475000,2017
Toyota,Innova,77000,Diesel,645000,2018
Maruti,Celerio,57000,Petrol,495000,2020
Renault,KWID,8627,Petrol,385000,2023
Volkswagen,Polo,100000,Diesel,290000,2018
Maruti,Eeco,48000,CNG,421000,2022
Volkswagen,Polo,56000,Petrol,385000,2018
Toyota,Innova,193000,Diesel,425000,2013
Hyundai,Grand,20000,Petrol,500000,2022
Ford,Ecosport,6500,Diesel,899000,2023
Maruti,Alto,90000,CNG,185000,2018
Volkswagen,Polo,37450,Petrol,895000,2022
Honda,City,88102,Diesel,685000,2021
Honda,City,47000,Petrol,325000,2015
Maruti,Wagon R,37623,Petrol,296000,2017
Honda,Amaze,49000,Petrol,495000,2019
Hyundai,i20,69000,Diesel,460000,2017
Maruti,Eeco,100000,Petrol,150000,2016
Hyundai,Verna,90000,Diesel,525000,2018
Maruti,Swift Dzire,60855,Petrol,500000,2018
Maruti,Swift Dzire,86300,Petrol,440000,2018
Hyundai,i20,78000,Diesel,650000,2020
Hyundai,i10,50000,Petrol,210000,2016
Maruti,Wagon R,42100,CNG,375000,2020
Maruti,Alto,35000,Petrol,300000,2020
Toyota,Innova,143448,Diesel,700000,2013
Tata,Tiago,39543,Diesel,485000,2022
Renault,KWID,46000,Petrol,315000,2021
Maruti,Celerio,51000,Petrol,435000,2021
Mahindra,XUV500,80000,Diesel,1100000,2020
Hyundai,i20,60000,Petrol,500000,2020
Hyundai,i20,50000,Petrol,655000,2022
Ford,Ecosport,40000,Diesel,900000,2023
Volkswagen,Vento,9965,Petrol,915000,2023
Mahindra,Bolero,39000,Diesel,530000,2018
Toyota,Innova,35500,Diesel,1490000,2021
Honda,Amaze,70400,Petrol,415000,2018
Maruti,Wagon R,80000,CNG,300000,2020
Maruti,Eeco,70000,Petrol,275000,2016
Maruti,Swift,120000,Diesel,350000,2017
Toyota,Innova,115000,Diesel,1025000,2019
Hyundai,Grand,76000,Petrol,515000,2022
Honda,City,120000,Petrol,400000,2013
Volkswagen,Polo,7000,Petrol,730000,2024
Maruti,Ciaz,45000,Petrol,725000,2021
Honda,City,88000,Diesel,650000,2021
Maruti,Vitara,40000,Diesel,800000,2023
Ford,Freestyle,30000,Diesel,775000,2024
Volkswagen,Polo,56084,Petrol,645000,2020
Maruti,Alto,116006,Petrol,250000,2017
Maruti,Wagon R,65000,Petrol,295000,2018
Honda,Civic,21000,Petrol,1670000,2024
Maruti,Swift Dzire,180000,Diesel,380000,2016
Renault,KWID,25000,Petrol,310000,2022
Mahindra,XUV300,25000,Diesel,1079000,2024
Toyota,Innova,71000,Diesel,1275000,2020
Maruti,Eeco,40000,Petrol,365000,2021
Mahindra,XUV500,60000,Diesel,1500000,2022
Hyundai,Creta,12000,Petrol,1070000,2024
BMW,5,65000,Diesel,1855000,2017
Ford,Ecosport,58000,Diesel,475000,2019
Hyundai,Grand,28000,Petrol,495000,2021
Maruti,Vitara,90000,Diesel,850000,2022
Maruti,Swift Dzire,73000,Petrol,530000,2021
Mercedes-Benz,C-Class,64212,Diesel,1000000,2017
Maruti,Swift,85263,Diesel,550000,2021
Audi,A6,56227,Diesel,2675000,2020
Maruti,Alto,2000,Petrol,220000,2021
Maruti,Alto,31000,Petrol,360000,2021
Maruti,Ciaz,31869,Petrol,690000,2022
Maruti,Alto,23765,Petrol,400000,2022
Maruti,Swift Dzire,64000,Petrol,350000,2018
Maruti,Wagon R,34000,Petrol,300000,2018
Maruti,Celerio,52500,Petrol,375000,2019
Maruti,Swift,57000,Petrol,205000,2013
Hyundai,i20,15000,Diesel,975000,2024
Mahindra,XUV500,34000,Diesel,1570000,2022
Ford,Ecosport,40000,Diesel,885000,2022
Maruti,Ciaz,63000,Diesel,630000,2021
BMW,3,45000,Diesel,2690000,2021
Mercedes-Benz,E-Class,39500,Petrol,1850000,2018
Hyundai,i10,42000,Petrol,230000,2016
Honda,City,70000,Petrol,180000,2012
Honda,CR-V,20000,Diesel,3100000,2024
Maruti,Swift Dzire,80000,Diesel,450000,2021
Mercedes-Benz,C-Class,75000,Petrol,800000,2015
Maruti,Alto,22900,Petrol,215000,2016
Maruti,Celerio,20000,CNG,510000,2023
Ford,Endeavour,98000,Diesel,875000,2017
Honda,City,75000,Petrol,537000,2019
Tata,Nexon,60000,Petrol,600000,2023
Renault,KWID,12500,Petrol,345000,2023
Maruti,Vitara,68000,Diesel,660000,2021
Hyundai,i20,70000,Diesel,310000,2018
Hyundai,Verna,36000,Diesel,860000,2022
Maruti,Swift Dzire,80000,Diesel,650000,2022
Skoda,Rapid,62600,Diesel,1045000,2023
Hyundai,Grand,55000,Petrol,415000,2022
Maruti,Swift,76448,Diesel,405000,2020
Maruti,Ciaz,48000,Petrol,545000,2019
Volkswagen,Vento,76000,Diesel,575000,2020
Honda,Amaze,40000,Diesel,750000,2023
Hyundai,i20,42000,Petrol,430000,2020
Honda,Jazz,52062,Petrol,675000,2021
Ford,Ecosport,56017,Diesel,685000,2019
Hyundai,Creta,10000,Petrol,995000,2023
Mercedes-Benz,C-Class,77000,Diesel,1450000,2017
Maruti,Ertiga,135000,Diesel,900000,2021
Toyota,Innova,18000,Diesel,1920000,2023
Mercedes-Benz,C-Class,66001,Petrol,650000,2014
Maruti,Swift Dzire,100000,Petrol,390000,2018
Honda,City,9600,Petrol,1160000,2024
BMW,5,70000,Diesel,695000,2014
Hyundai,i10,9000,Petrol,375000,2022
Mahindra,XUV300,13921,Petrol,975000,2024
Maruti,Swift,120000,Diesel,580000,2020
Maruti,Vitara,40000,Diesel,720000,2022
Maruti,Celerio,48129,CNG,411000,2021
Maruti,Swift Dzire,189000,Petrol,340000,2021
Hyundai,Creta,65000,Diesel,1421000,2023
Renault,Triber,11000,Petrol,725000,2024
Toyota,Fortuner,150000,Diesel,2800000,2022
Mahindra,XUV500,178000,Diesel,950000,2019
Hyundai,Grand,66916,Petrol,550000,2020
Toyota,Innova,56875,Diesel,1850000,2021
Hyundai,i20,70000,Diesel,695000,2019
Mahindra,Thar,21219,Diesel,995000,2023
Maruti,Swift,11320,Petrol,700000,2024
Hyundai,Santro,68000,Petrol,215000,2014
Volkswagen,Polo,53776,Petrol,650000,2019
Volkswagen,Vento,59000,Petrol,249000,2015
Hyundai,Creta,70000,Diesel,800000,2020
Maruti,Ertiga,77000,CNG,645000,2020
Mercedes-Benz,GL-Class,38000,Diesel,2975000,2022
Hyundai,Grand,47000,Petrol,555000,2022
Maruti,Ertiga,70000,Diesel,780000,2020
Mahindra,KUV,35000,Petrol,350000,2022
Maruti,Swift Dzire,10000,Petrol,660000,2024
Skoda,Superb,8000,Petrol,2375000,2022
Honda,City,26000,Petrol,1125000,2023
Toyota,Innova,85000,Diesel,1755000,2021
Maruti,Wagon R,66628,CNG,415000,2022
Maruti,Wagon R,81133,Petrol,245000,2015
Maruti,Baleno,2441,Petrol,875000,2025
Honda,Amaze,40000,Petrol,500000,2022
Mercedes-Benz,GL-Class,10000,Diesel,4950000,2023
Maruti,Wagon R,120000,Petrol,275000,2016
Honda,Amaze,42012,Petrol,475000,2020
Toyota,Innova,120000,Diesel,1685000,2021
Hyundai,i20,70000,Diesel,650000,2020
Renault,Duster,54000,Diesel,315000,2018
Maruti,Swift,85195,Petrol,450000,2019
Maruti,Alto,25000,Petrol,210000,2018
Renault,Triber,15000,Petrol,654000,2024
Maruti,Dzire ZXI,18767,Petrol,760000,2022
Volkswagen,Vento,57000,Diesel,345000,2018
Mercedes-Benz,GL-Class,60696,Diesel,4500000,2021
Maruti,Ciaz,27400,Petrol,655000,2022
Kia,Seltos,15000,Petrol,1400000,2024
Hyundai,Verna,22000,Petrol,910000,2023
Toyota,Innova,50000,Diesel,1400000,2020
Maruti,Swift,44651,Petrol,435000,2019
Force,Gurkha,60000,Diesel,700000,2021
Toyota,Fortuner,6300,Diesel,3650000,2025
Maruti,Wagon R,64000,CNG,390000,2020
Maruti,Swift Dzire,90000,Diesel,475000,2018
Ford,Figo,50000,Diesel,250000,2016
Hyundai,i10,45000,Petrol,155000,2015
Maruti,Baleno,25000,Petrol,700000,2024
Land Rover,Rover,104000,Diesel,2700000,2021
Maruti,Swift Dzire,30000,Petrol,740000,2023
Hyundai,Creta,55000,Diesel,1115000,2021
Honda,Jazz,80000,Diesel,600000,2020
Maruti,Swift,54100,Diesel,650000,2023
Hyundai,i20,35000,Diesel,800000,2022
Honda,City,55000,Petrol,120000,2011
Hyundai,Santro,5000,Petrol,600000,2024
Honda,City,70000,Petrol,800000,2023
Hyundai,i10,30215,Petrol,264000,2016
Datsun,RediGO,10400,Petrol,300000,2023
Maruti,Swift Dzire,56930,Petrol,460000,2019
Audi,A4,68370,Diesel,1345000,2017
Maruti,Baleno,23000,Diesel,850000,2024
Mahindra,KUV,50000,Diesel,550000,2021
Ford,Aspire,130000,Diesel,507000,2021
Maruti,Alto,11614,Petrol,350000,2022
Renault,KWID,23000,Petrol,425000,2024
Maruti,Swift Dzire,72000,Diesel,475000,2020
Hyundai,i20,42472,Petrol,590000,2021
Mahindra,Bolero,65000,Diesel,675000,2022
Maruti,Celerio,62000,Petrol,470000,2021
Honda,Amaze,170000,Diesel,450000,2019
Skoda,Rapid,9570,Petrol,1195000,2023
BMW,7,68000,Petrol,750000,2013
BMW,X5,15000,Diesel,6350000,2023
Toyota,Innova,145000,Diesel,930000,2019
Maruti,Celerio,40860,Petrol,345000,2019
Maruti,Alto,95011,Petrol,225000,2018
Maruti,Wagon R,90000,Petrol,80000,2011
Hyundai,i10,36971,Petrol,310000,2019
Hyundai,Creta,35000,Diesel,900000,2020
Renault,Duster,48133,Petrol,1155000,2023
Ford,Figo,26488,Diesel,575000,2021
Honda,Amaze,71572,Diesel,455000,2020
Renault,KWID,5000,Petrol,472000,2025
Maruti,Ciaz,110000,Diesel,600000,2022
Maruti,Ertiga,132000,Diesel,800000,2021
Ford,Figo,60000,Diesel,230000,2016
Hyundai,Creta,69000,Diesel,900000,2020
Maruti,Ciaz,20360,Petrol,875000,2023
Toyota,Innova,87000,Diesel,1700000,2021
Audi,A4,100000,Diesel,780000,2016
Hyundai,Grand,11300,Petrol,525000,2023
Tata,Hexa,42187,Diesel,1495000,2024
Hyundai,Grand,23135,Petrol,450000,2018
BMW,7,60000,Diesel,465000,2012
Maruti,Alto,45000,CNG,290000,2022
Maruti,Ertiga,120000,Diesel,725000,2019
Honda,City,60000,Petrol,225000,2010
Toyota,Innova,50000,Diesel,950000,2019
BMW,5,24000,Diesel,3800000,2021
Maruti,Eeco,7557,Petrol,450000,2024
Ford,Figo,120000,Diesel,280000,2020
Honda,Amaze,20000,Petrol,530000,2023
Hyundai,i20,44726,Petrol,550000,2020
Mahindra,Scorpio,63452,Diesel,1070000,2021
Hyundai,Verna,45000,Petrol,1225000,2024
Maruti,Ciaz,48000,Diesel,685000,2020
Ford,Figo,60000,Diesel,220000,2017
Mahindra,Scorpio,65000,Diesel,545000,2014
Hyundai,i20,42000,Petrol,585000,2020
Maruti,Swift,52000,Petrol,448000,2020
Honda,City,30000,Petrol,825000,2019
Hyundai,i20,80000,Diesel,430000,2020
BMW,5,76000,Diesel,2050000,2019
Hyundai,i10,57210,Petrol,298000,2019
Maruti,Alto,70000,Petrol,165000,2016
Maruti,Swift Dzire,120000,Diesel,547000,2022
Maruti,Celerio,42000,Petrol,425000,2023
Honda,Amaze,55000,Petrol,425000,2018
Maruti,Celerio,48300,Petrol,420000,2022
Hyundai,Santro,60000,Petrol,240000,2018
Maruti,Swift Dzire,43000,Petrol,395000,2019
Maruti,Wagon R,18307,Petrol,415000,2021
Tata,Nexon,20000,Diesel,1000000,2024
Hyundai,i20,70000,Diesel,470000,2017
Hyundai,Grand,63000,Petrol,340000,2020
Honda,City,79000,Petrol,700000,2020
Ford,Figo,80000,Diesel,270000,2016
BMW,3,87000,Diesel,1175000,2018
Maruti,Swift Dzire,85000,Diesel,470000,2020
Mahindra,XUV500,113000,Diesel,650000,2018
Maruti,Swift Dzire,90000,Diesel,715000,2021
Maruti,Swift,20000,Petrol,645000,2023
Maruti,Wagon R,39000,Petrol,135000,2012
Hyundai,Verna,15000,Petrol,1150000,2023
Hyundai,Creta,51000,Diesel,875000,2020
BMW,3,33000,Petrol,2775000,2022
Toyota,Innova,94000,Diesel,411000,2012
Hyundai,i20,48000,Petrol,490000,2019
Toyota,Camry,83386,Petrol,750000,2017
Volkswagen,Polo,35000,Petrol,530000,2019
Ford,Ecosport,4015,Petrol,946000,2024
Hyundai,Grand,8468,Petrol,685000,2023
Maruti,Ertiga,56600,Petrol,475000,2018
Volkswagen,Vento,67000,Petrol,360000,2018
Honda,Jazz,14479,Petrol,700000,2021
Porsche,Cayenne,96000,Diesel,2800000,2019
Hyundai,Santro,32400,Petrol,270000,2015
Renault,Duster,64000,Diesel,370000,2018
Honda,City,75000,Petrol,235000,2011
Audi,A4,38000,Diesel,2055000,2022
BMW,7,38000,Diesel,4700000,2019
BMW,5,38000,Diesel,2075000,2019
Hyundai,i20,16000,Petrol,540000,2022
Hyundai,Grand,67000,Petrol,540000,2020
Maruti,Ertiga,15439,Petrol,980000,2024
Maruti,Alto,10000,Petrol,320000,2019
Hyundai,i10,57000,Petrol,375000,2021
Hyundai,i20,70000,Diesel,440000,2020
Hyundai,i20,63239,Diesel,650000,2020
Maruti,Swift,30000,Petrol,435000,2022
Toyota,Camry,60000,Petrol,2350000,2020
Hyundai,Grand,25000,Petrol,475000,2020
Ford,Ecosport,80150,Petrol,500000,2018
Maruti,Ertiga,140000,Diesel,500000,2017
Maruti,Ciaz,50000,Diesel,825000,2024
Maruti,Celerio,15000,Petrol,570000,2023
Maruti,Baleno,57000,Petrol,625000,2022
Maruti,Wagon R,27823,CNG,425000,2023
Ford,Ecosport,27000,Petrol,870000,2022
Maruti,Ertiga,49000,CNG,825000,2022
Maruti,Ertiga,15000,Petrol,920000,2024
Maruti,Swift,9500,Petrol,799000,2023
Honda,City,100000,Petrol,200000,2013
Datsun,GO,50000,Petrol,315000,2022
Ford,Endeavour,41000,Diesel,3200000,2023
Hyundai,i20,13230,Petrol,772000,2024
Skoda,Rapid,50000,Diesel,580000,2019
Jeep,Compass,67000,Diesel,1740000,2023
Mahindra,XUV500,30000,Diesel,950000,2019
Hyundai,i20,49000,Petrol,695000,2021
Mahindra,Bolero,120000,Diesel,240000,2011
Volkswagen,Polo,55000,Petrol,675000,2022
Honda,City,65000,Petrol,299000,2014
Mahindra,Marazzo,5000,Diesel,980000,2024
Ford,Figo,17000,Petrol,485000,2022
Ford,Figo,35500,Petrol,271000,2015
Volkswagen,Polo,61500,Petrol,498000,2020
Maruti,Alto,59455,Petrol,175000,2016
Maruti,Swift,110000,Diesel,440000,2017
Renault,KWID,64000,Petrol,300000,2021
Mahindra,XUV500,105000,Diesel,525000,2018
Mercedes-Benz,C-Class,149500,Diesel,1565000,2019
Honda,City,65000,Petrol,295000,2015
Hyundai,Grand,5800,Petrol,525000,2022
Hyundai,i10,30000,Petrol,332000,2017
Maruti,Alto,52865,Petrol,245000,2017
Datsun,GO,450000,Petrol,295000,2020
Maruti,Ciaz,31000,Petrol,785000,2022
Kia,Seltos,6000,Petrol,1425000,2024
Honda,City,190000,Diesel,550000,2019
Ford,Ecosport,25592,Petrol,1095000,2023
Mahindra,KUV,35000,Petrol,350000,2022
Hyundai,Grand,12000,Petrol,625000,2022
Maruti,Ertiga,56000,Diesel,975000,2021
Hyundai,Grand,46900,Petrol,461000,2020
Mahindra,Marazzo,36000,Diesel,1085000,2023
Maruti,Vitara,23995,Diesel,1100000,2024
Maruti,Vitara,76000,Diesel,850000,2022
Maruti,Swift Dzire,20000,Petrol,575000,2021
Maruti,Vitara,31343,Diesel,925000,2022
Mini,Cooper,30000,Petrol,2300000,2018
Maruti,Ertiga,35000,Diesel,725000,2019
Volkswagen,Polo,58000,Diesel,625000,2020
Toyota,Innova,90000,Diesel,575000,2017
Toyota,Glanza,10000,Petrol,750000,2024
Honda,City,178000,Petrol,260000,2015
Honda,City,70000,Petrol,700000,2021
Maruti,Swift,25000,Petrol,415000,2022
Hyundai,Grand,50000,Diesel,450000,2022
Volkswagen,Polo,52000,Petrol,645000,2020
Maruti,Ertiga,38000,Diesel,650000,2018
Hyundai,Grand,32100,Petrol,495000,2021
Maruti,Wagon R,27500,Petrol,440000,2022
Hyundai,i10,70000,Petrol,225000,2014
Hyundai,i20,52000,Petrol,345000,2018
Ford,Figo,76500,Diesel,235000,2016
Mahindra,XUV500,9000,Diesel,1625000,2023
Maruti,Swift Dzire,76000,Diesel,435000,2017
Honda,City,58000,Petrol,260000,2014
Hyundai,Grand,50000,Diesel,500000,2022
Maruti,Vitara,20000,Diesel,870000,2023
Maruti,Alto,57000,Petrol,390000,2023
Datsun,GO,70000,Petrol,350000,2020
Toyota,Fortuner,88251,Diesel,1490000,2018
Maruti,Alto,40000,CNG,260000,2020
Maruti,Swift Dzire,39500,Petrol,725000,2022
Maruti,Ertiga,77100,Petrol,550000,2020
Toyota,Innova,57000,Diesel,1390000,2022
Volkswagen,Polo,56000,Petrol,335000,2019
Tata,Safari,35000,Diesel,675000,2016
Honda,Jazz,22000,Petrol,800000,2023
Hyundai,Grand,41473,Petrol,550000,2021
Mahindra,XUV500,49100,Diesel,800000,2018
Honda,WR-V,15000,Diesel,790000,2023
Ford,Figo,97000,Diesel,475000,2021
Jaguar,XF,49000,Diesel,2650000,2020
Toyota,Innova,30000,Diesel,2250000,2023
Volkswagen,Polo,43000,Petrol,600000,2020
Hyundai,Verna,65694,Petrol,510000,2019
Maruti,Swift,18000,Petrol,740000,2024
BMW,3,45833,Diesel,2700000,2020
Maruti,Swift Dzire,10450,Diesel,850000,2024
Ford,Ecosport,11458,Diesel,990000,2024
Volkswagen,Vento,79000,Diesel,349000,2016
Mini,Cooper,22000,Petrol,3875000,2023
Volkswagen,Polo,63000,Diesel,645000,2021
Maruti,Swift,25000,Petrol,475000,2024
Mercedes-Benz,S-Class,20000,Diesel,5675000,2020
Maruti,Swift Dzire,23600,Diesel,775000,2022
Datsun,RediGO,15000,Petrol,285000,2023
Maruti,Alto,40000,Petrol,350000,2021
Ford,Figo,59000,Diesel,410000,2020
Maruti,Ciaz,20000,Petrol,820000,2024
Ford,Ecosport,58100,Diesel,450000,2019
Ford,Aspire,90000,Diesel,480000,2020
Hyundai,Grand,11700,Diesel,580000,2022
Ford,Figo,60000,Diesel,210000,2019
Hyundai,i10,40300,Petrol,335000,2016
Maruti,Swift Dzire,59500,Diesel,560000,2019
BMW,5,10500,Diesel,5000000,2024
Honda,Amaze,97000,Diesel,400000,2019
Audi,A4,52000,Petrol,1400000,2018
Mahindra,KUV100,15000,Diesel,500000,2023
Maruti,Ertiga,81754,Diesel,670000,2018
Maruti,Ertiga,74675,Diesel,499000,2017
Maruti,Dzire VXI,51000,Petrol,485000,2019
Ford,Figo,58481,Diesel,435000,2019
Honda,City,62000,Petrol,200000,2013
Renault,KWID,24000,Petrol,375000,2021
Hyundai,Grand,44800,Petrol,445000,2022
Tata,Harrier,12750,Diesel,1750000,2024
Hyundai,Grand,21065,Petrol,575000,2022
Hyundai,Verna,16500,Petrol,771000,2023
Mahindra,XUV500,30000,Diesel,1475000,2022
Tata,Tiago,35000,Petrol,434000,2024
Maruti,Swift,88466,Petrol,290000,2015
Maruti,Alto,54171,Petrol,100000,2011
Renault,KWID,17500,Petrol,360000,2023
Maruti,Ciaz,6003,Petrol,875000,2025
Volkswagen,Vento,37000,Petrol,670000,2017
Hyundai,Verna,70000,Diesel,625000,2020
Maruti,Ciaz,110000,Diesel,700000,2021
Maruti,Baleno,14171,Petrol,750000,2024
Toyota,Fortuner,266007,Diesel,1300000,2019
BMW,3,76186,Petrol,1500000,2017
Ford,Figo,56000,Petrol,370000,2016
Maruti,Alto,35000,Petrol,240000,2022
Skoda,Superb,55572,Petrol,1065000,2018
Tata,Tiago,20000,Petrol,550000,2024
Mahindra,Scorpio,92000,Diesel,295000,2012
Maruti,Wagon R,39264,Petrol,450000,2019
Ford,Ecosport,57000,Diesel,570000,2018
Toyota,Innova,161823,Diesel,790000,2018
Hyundai,Grand,9000,Petrol,595000,2024
Maruti,Swift,54000,Petrol,340000,2018
Maruti,Ciaz,135000,Diesel,690000,2021
Hyundai,Creta,50000,Diesel,870000,2022
Maruti,Wagon R,80000,Petrol,120000,2013
Maruti,Ignis,41000,Diesel,575000,2023
Maruti,Swift Dzire,57000,Diesel,420000,2019
Renault,KWID,15000,Petrol,410000,2024
Hyundai,Creta,25000,Diesel,1100000,2023
Toyota,Yaris,25000,Petrol,1080000,2023
Jaguar,XF,14000,Diesel,4550000,2024
Renault,KWID,10000,Petrol,330000,2024
BMW,X1,210000,Diesel,800000,2016
Ford,Ecosport,13050,Diesel,875000,2024
Toyota,Innova,91771,Diesel,1650000,2021
Maruti,Celerio,41248,Petrol,420000,2019
Ford,Ecosport,66000,Diesel,775000,2020
Honda,City,10229,Petrol,1100000,2024
Hyundai,Venue,11000,Petrol,1075000,2024
Renault,KWID,40500,Petrol,310000,2021
Datsun,RediGO,35000,Petrol,250000,2022
Mahindra,XUV500,120000,Diesel,560000,2019
Tata,Tigor,35000,Petrol,500000,2023
Mahindra,Bolero,139000,Diesel,385000,2014
Mahindra,XUV500,59000,Diesel,1185000,2021
Hyundai,Verna,32000,Petrol,580000,2019
Maruti,Alto,19369,Petrol,356000,2022
Maruti,Wagon R,82088,Petrol,210000,2017
Maruti,Celerio,22000,Petrol,450000,2023
Hyundai,i20,90000,Diesel,300000,2018
Ford,Figo,96000,Diesel,425000,2020
Maruti,Ertiga,36700,Diesel,895000,2021
Hyundai,i10,80000,Petrol,230000,2015
Honda,City,68000,Petrol,500000,2018
Maruti,Vitara,50000,Diesel,775000,2025
Maruti,Wagon R,44000,Petrol,410000,2022
Hyundai,Grand,29000,Petrol,495000,2021
Maruti,Swift,49000,Petrol,325000,2017
Ford,Figo,73000,Petrol,299000,2018
Volkswagen,Polo,61000,Petrol,320000,2016
Mercedes-Benz,E-Class,85000,Diesel,975000,2015
Maruti,Wagon R,14000,Petrol,440000,2021
Hyundai,Grand,5000,Petrol,640000,2023
Maruti,Ertiga,48000,CNG,649000,2019
Maruti,Swift,42000,Petrol,525000,2021
Mahindra,XUV500,46000,Diesel,1775000,2023
Hyundai,Creta,70000,Diesel,1125000,2021
Maruti,Swift,31000,Diesel,521000,2020
Maruti,Alto,60000,CNG,260000,2019
Hyundai,Verna,40000,Diesel,980000,2022
Ford,Ecosport,25000,Diesel,950000,2023
Maruti,Ciaz,49500,Diesel,700000,2021
Maruti,Alto,22987,Petrol,335000,2024
Maruti,Celerio,30000,Petrol,450000,2021
Mahindra,XUV500,220000,Diesel,800000,2019
Skoda,Octavia,48592,Diesel,1675000,2022
Ford,Ecosport,68281,Diesel,420000,2018
Hyundai,i20,38000,Diesel,875000,2023
Volkswagen,Polo,39000,Diesel,365000,2017
Honda,City,85000,Petrol,530000,2016
BMW,5,12000,Diesel,3900000,2023
Mercedes-Benz,GL-Class,40000,Diesel,4700000,2021
Mahindra,XUV500,81000,Diesel,715000,2018
Hyundai,i10,51000,Petrol,175000,2013
Maruti,Ertiga,25000,CNG,795000,2023
Volkswagen,Vento,118000,Diesel,540000,2018
Skoda,Rapid,57000,Petrol,295000,2017
Toyota,Fortuner,100930,Diesel,2925000,2022
Maruti,Baleno,7000,Petrol,750000,2025
Renault,Duster,38000,Diesel,580000,2018
Hyundai,i20,90000,Petrol,535000,2019
Maruti,Vitara,33254,Diesel,825000,2021
Maruti,Swift,11893,Petrol,660000,2024
Ford,Ecosport,36203,Diesel,725000,2020
Volkswagen,Polo,86400,Diesel,565000,2021
Hyundai,Grand,70000,Petrol,430000,2019
Ford,Ecosport,47935,Petrol,865000,2021
Hyundai,Verna,15000,Petrol,970000,2024
Maruti,Ertiga,20000,Petrol,750000,2022
Hyundai,i20,65000,Petrol,300000,2016
BMW,5,48000,Diesel,1290000,2015
Hyundai,i10,83347,Petrol,385000,2016
Maruti,Alto,49000,Petrol,270000,2020
Mahindra,KUV,43405,Diesel,475000,2021
Ford,Ecosport,60000,Diesel,990000,2023
Volkswagen,Polo,21000,Diesel,865000,2024
Maruti,Alto,77658,CNG,325000,2021
Ford,Figo,79000,Diesel,365000,2017
Honda,City,122671,Petrol,140000,2013
Honda,WR-V,22500,Petrol,733000,2022
Maruti,Swift Dzire,107000,Diesel,285000,2019
Maruti,Swift,100000,Diesel,325000,2016
Hyundai,Verna,90000,Diesel,630000,2017
Honda,City,62000,Diesel,580000,2019
Hyundai,i20,78000,Diesel,215000,2015
Honda,City,57762,Petrol,550000,2019
Hyundai,Grand,39000,Petrol,360000,2019
Maruti,Ciaz,58000,Petrol,725000,2022
Hyundai,i10,94000,Petrol,222000,2016
Hyundai,i20,50000,Petrol,275000,2016
Honda,City,89500,Petrol,249000,2011
Maruti,Alto,13413,Petrol,485000,2024
Ford,Figo,106000,Diesel,285000,2017
Maruti,Ertiga,60000,Petrol,650000,2019
Maruti,Baleno,4300,Petrol,790000,2024
Maruti,Ciaz,45185,Diesel,875000,2022
Maruti,Eeco,30000,Petrol,370000,2024
Mahindra,XUV500,120442,Diesel,825000,2017
Maruti,Wagon R,25000,CNG,385000,2020
Toyota,Innova,225000,Diesel,1350000,2020
Maruti,Swift Dzire,45000,Petrol,340000,2017
Renault,KWID,25000,Petrol,330000,2022
Datsun,RediGO,22500,Petrol,280000,2023
Hyundai,Verna,23000,Petrol,1050000,2022
Renault,Duster,250000,Diesel,550000,2018
Hyundai,i20,30000,Petrol,635000,2023
Honda,City,50000,Diesel,825000,2021
Tata,Hexa,84523,Diesel,1198000,2023
Hyundai,i20,50000,Petrol,530000,2021
Maruti,Swift,40000,Diesel,630000,2021
Hyundai,i20,33181,Petrol,625000,2022
Renault,Duster,90000,Diesel,300000,2018
Maruti,Swift Dzire,11437,Petrol,699000,2022
Honda,City,58000,Petrol,455000,2016
Maruti,Celerio,29000,Petrol,465000,2019
Maruti,Swift,100000,Petrol,320000,2014
Maruti,Swift Dzire,120000,Diesel,350000,2018
Maruti,Alto,59000,CNG,300000,2023
Skoda,Rapid,80000,Diesel,525000,2019
Maruti,Ciaz,450003,Petrol,690000,2022
Volkswagen,Vento,100000,Diesel,525000,2018
Volkswagen,Polo,52000,Diesel,775000,2023
Maruti,Vitara,12509,Diesel,875000,2024
Toyota,Innova,57000,Petrol,1450000,2021
Toyota,Innova,113000,Diesel,1125000,2020
Maruti,Swift,112454,Diesel,440000,2017
Honda,City,47000,Petrol,445000,2018
Maruti,Ertiga,42000,Diesel,750000,2019
Maruti,Alto,40000,Petrol,260000,2020
